,Record,Field,Value,idx,Sigma,Rho,Predval,Split
661,45_49,Cu,-14.5528,661,-1.5703458243481376,0.6984130953590895,-12.6470894182708,1
451,48_78,Au,17.574650154449046,451,31.768314317748782,0.6016797605501507,17.500938138562457,1
351,38_47,Au,0.216541,351,-1.6065355280620208,0.6016797605501507,-2.580033525062222,1
961,33_49,Pd,-49.55,961,-8.310347641806171,0.6641452311715003,-51.79828780196231,1
1237,36_40,Pt,-55.44916033092886,1237,-11.753346841071737,0.6311075113990221,-58.446297680125824,1
998,35_49,Pd,-43.52,998,4.102093447239675,0.6641452311715003,-43.554624245475324,1
1123,45_49,Pd,-47.41,1123,-1.5703458243481376,0.6641452311715003,-47.32194773681031,1
201,45_77,Ag,0.0,201,63.01416684279296,0.5889948642718796,48.7171051880716,1
18,32_76,Ag,19.20394088793546,18,10.921101928699619,0.5889948642718796,18.034557489488982,1
945,33_33,Pd,-50.15,945,-9.822683506310003,0.6641452311715003,-52.80269845430216,1
371,40_40,Au,-7.19878,371,-13.224429149050652,0.6016797605501507,-9.570284977035785,1
276,34_38,Au,1.25934,276,-1.8101759978334528,0.6016797605501507,-2.7025598741526173,1
192,44_76,Ag,61.5989047056064,192,65.85825112403175,0.5889948642718796,50.39225622327764,1
825,39_45,Ni,-83.47492267470807,825,-7.271428532549911,0.8175304855230957,-85.04146682276215,1
580,38_45,Cu,-14.004668042529374,580,0.1746241241713329,0.6984130953590895,-11.428379555216726,1
764,35_46,Ni,-75.48635213728994,764,4.823079650439962,0.8175304855230957,-75.15383767575938,1
1138,47_77,Pd,-56.29966125637293,1138,-7.575099922736878,0.6641452311715003,-51.30997653561271,1
1107,43_76,Pd,-63.64534980850294,1107,-19.75171419837234,0.6641452311715003,-59.397016838590815,1
99,37_41,Ag,5.065130126662552,99,-6.730439828728201,0.5889948642718796,7.637890047883368,1
336,37_47,Au,-3.446567344013601,336,-4.25469658542261,0.6016797605501507,-4.173378435953175,1
570,37_76,Cu,-4.510427759028971,570,-0.8714508362387839,0.6984130953590895,-12.158972006294393,1
860,42_44,Ni,-71.29627471230924,860,-0.03872660456764661,0.8175304855230957,-79.12851250393497,1
320,36_47,Au,-7.75,320,-2.6786215755518024,0.6016797605501507,-3.2250860014050313,1
1209,34_47,Pt,-53.16071253083646,1209,-6.241607151045472,0.6311075113990221,-54.96779736087413,1
457,76_77,Au,-8.095964723584844,457,20.29034245896079,0.6016797605501507,10.59487477896553,1
906,47_76,Ni,-81.979276958853,906,-3.0452490483535586,0.8175304855230957,-81.58643625713935,1
790,37_39,Ni,-81.7936440599151,790,-0.7510155223491783,0.8175304855230957,-79.71083040872163,1
875,43_49,Ni,-72.83883017906919,875,-0.9805937682309512,0.8175304855230957,-79.8985176235429,1
